user_id,timestamp,anomaly_type,probable_reason,bytes_sent,source_ip,event_type
user_026,2025-01-08 11:33:44,brute_force_login,много неуспешных входов,609.22,10.20.119.149,login
user_053,2025-01-08 11:43:09,brute_force_login,много неуспешных входов,781.5,10.10.72.71,login
user_068,2025-01-08 11:46:17,data_exfiltration,резкий рост исходящего трафика,76687.37,10.20.188.247,file_access
user_075,2025-01-08 12:07:48,unusual_ip_change,необычная смена IP-адреса,804.42,185.220.100.42,login
user_096,2025-01-08 12:10:35,data_exfiltration,резкий рост исходящего трафика,31957.59,10.20.61.79,file_access
user_074,2025-01-08 12:11:18,data_exfiltration,резкий рост исходящего трафика,55077.21,10.20.188.247,file_access
user_003,2025-01-08 12:50:55,data_exfiltration,резкий рост исходящего трафика,199475.35,10.10.46.193,file_access
user_012,2025-01-08 14:27:08,unusual_ip_change,необычная смена IP-адреса,1734.47,185.220.100.121,login
user_038,2025-01-08 15:23:32,data_exfiltration,резкий рост исходящего трафика,45014.21,10.10.128.48,file_access
user_041,2025-01-08 15:48:48,brute_force_login,много неуспешных входов,443.67,10.20.77.14,login
user_027,2025-01-08 16:50:28,unusual_ip_change,необычная смена IP-адреса,804.19,185.220.100.138,login
user_001,2025-01-08 17:01:10,data_exfiltration,резкий рост исходящего трафика,71017.11,10.10.22.225,file_access
user_077,2025-01-08 17:16:35,data_exfiltration,резкий рост исходящего трафика,76558.28,10.10.206.233,file_access
user_074,2025-01-09 02:58:39,unusual_night_activity,активность в нетипичное ночное время,4741.92,10.10.77.79,file_access
user_039,2025-01-09 04:49:35,unusual_night_activity,активность в нетипичное ночное время,4938.14,10.10.75.237,web_request
user_078,2025-01-09 08:21:42,brute_force_login,много неуспешных входов,767.77,10.10.1.109,login
user_062,2025-01-09 08:51:27,data_exfiltration,резкий рост исходящего трафика,28920.86,10.20.162.220,file_access
user_082,2025-01-09 10:00:13,data_exfiltration,резкий рост исходящего трафика,54874.1,10.20.133.197,file_access
user_090,2025-01-09 10:03:16,unusual_ip_change,необычная смена IP-адреса,814.31,185.220.100.175,login
user_023,2025-01-09 10:54:34,unusual_ip_change,необычная смена IP-адреса,910.88,185.220.100.52,login
user_100,2025-01-09 11:17:10,brute_force_login,много неуспешных входов,746.24,10.20.128.190,login
user_034,2025-01-09 11:42:56,brute_force_login,много неуспешных входов,444.59,10.10.228.3,login
user_031,2025-01-09 11:47:36,brute_force_login,много неуспешных входов,524.67,10.20.94.247,login
user_010,2025-01-09 12:25:21,data_exfiltration,резкий рост исходящего трафика,93042.82,10.10.174.180,file_access
user_029,2025-01-09 12:27:24,brute_force_login,много неуспешных входов,411.05,10.10.80.212,login
user_030,2025-01-09 12:34:57,data_exfiltration,резкий рост исходящего трафика,39770.2,10.10.186.23,file_access
user_033,2025-01-09 13:06:50,unusual_ip_change,необычная смена IP-адреса,904.91,185.220.100.209,login
user_026,2025-01-09 13:44:48,brute_force_login,много неуспешных входов,439.43,10.10.245.90,login
user_075,2025-01-09 14:08:16,data_exfiltration,резкий рост исходящего трафика,89644.39,10.20.214.56,file_access
user_028,2025-01-09 14:14:01,data_exfiltration,резкий рост исходящего трафика,84577.36,10.10.133.74,file_access
user_047,2025-01-09 14:45:07,data_exfiltration,резкий рост исходящего трафика,96221.81,10.20.63.119,file_access
user_085,2025-01-09 14:49:13,data_exfiltration,резкий рост исходящего трафика,56520.1,10.20.242.37,file_access
user_080,2025-01-09 14:52:14,data_exfiltration,резкий рост исходящего трафика,61188.09,10.10.214.127,file_access
user_039,2025-01-09 15:08:40,brute_force_login,много неуспешных входов,394.56,10.20.129.158,login
user_100,2025-01-09 15:28:19,brute_force_login,много неуспешных входов,707.18,10.10.253.123,login
user_057,2025-01-09 15:32:53,brute_force_login,много неуспешных входов,935.44,10.10.63.247,login
user_026,2025-01-09 16:21:18,brute_force_login,много неуспешных входов,677.49,10.10.245.90,login
user_093,2025-01-09 17:06:32,unusual_ip_change,необычная смена IP-адреса,807.37,185.220.100.23,login
user_022,2025-01-09 17:11:17,data_exfiltration,резкий рост исходящего трафика,44195.18,10.20.5.9,file_access
user_047,2025-01-09 17:17:24,unusual_ip_change,необычная смена IP-адреса,1073.57,185.220.100.236,login
user_047,2025-01-09 18:02:24,data_exfiltration,резкий рост исходящего трафика,32243.37,10.10.135.240,file_access
user_044,2025-01-09 18:08:01,brute_force_login,много неуспешных входов,484.49,10.20.162.94,login
user_069,2025-01-09 18:10:08,brute_force_login,много неуспешных входов,753.66,10.20.40.96,login
user_009,2025-01-09 22:00:31,unusual_night_activity,активность в нетипичное ночное время,2016.09,10.20.213.8,email_access
user_067,2025-01-09 22:34:53,unusual_night_activity,активность в нетипичное ночное время,1741.62,10.10.184.157,web_request
user_064,2025-01-09 22:42:47,unusual_night_activity,активность в нетипичное ночное время,2468.86,10.20.23.25,file_access
user_036,2025-01-09 23:15:55,unusual_night_activity,активность в нетипичное ночное время,874.45,10.20.17.89,email_access
user_097,2025-01-09 23:50:27,unusual_night_activity,активность в нетипичное ночное время,9037.81,10.20.197.163,web_request
user_081,2025-01-10 00:25:06,unusual_night_activity,активность в нетипичное ночное время,3333.54,10.10.22.13,file_access
user_043,2025-01-10 00:55:48,unusual_night_activity,активность в нетипичное ночное время,5043.51,10.10.191.174,file_access
user_078,2025-01-10 01:01:57,unusual_night_activity,активность в нетипичное ночное время,5535.83,10.20.209.227,email_access
user_004,2025-01-10 01:45:10,unusual_night_activity,активность в нетипичное ночное время,5927.92,10.10.58.49,file_access
user_075,2025-01-10 08:26:00,data_exfiltration,резкий рост исходящего трафика,68250.86,10.20.214.56,file_access
user_070,2025-01-10 09:15:50,unusual_ip_change,необычная смена IP-адреса,1205.8,185.220.100.140,login
user_006,2025-01-10 09:51:37,brute_force_login,много неуспешных входов,704.3,10.10.119.123,login
user_041,2025-01-10 09:53:35,brute_force_login,много неуспешных входов,776.69,10.20.77.14,login
user_056,2025-01-10 10:02:38,data_exfiltration,резкий рост исходящего трафика,80113.5,10.10.34.121,file_access
user_085,2025-01-10 10:11:05,data_exfiltration,резкий рост исходящего трафика,34961.95,10.10.63.148,file_access
user_030,2025-01-10 10:25:11,brute_force_login,много неуспешных входов,558.74,10.20.82.27,login
user_042,2025-01-10 10:35:44,unusual_ip_change,необычная смена IP-адреса,1007.33,185.220.100.15,login
user_079,2025-01-10 10:54:44,brute_force_login,много неуспешных входов,748.87,10.20.205.5,login
user_086,2025-01-10 11:15:32,unusual_ip_change,необычная смена IP-адреса,1125.47,185.220.100.45,login
user_054,2025-01-10 11:41:15,unusual_ip_change,необычная смена IP-адреса,1089.8,185.220.100.228,login
user_059,2025-01-10 11:54:40,unusual_ip_change,резкий рост исходящего трафика,3482.18,185.220.100.118,login
user_032,2025-01-10 12:04:07,brute_force_login,много неуспешных входов,553.6,10.10.243.232,login
user_001,2025-01-10 12:10:06,data_exfiltration,резкий рост исходящего трафика,33680.9,10.20.198.28,file_access
user_027,2025-01-10 12:29:57,data_exfiltration,резкий рост исходящего трафика,82775.25,10.10.41.63,file_access
user_001,2025-01-10 12:38:00,data_exfiltration,резкий рост исходящего трафика,100810.42,10.10.22.225,file_access
user_036,2025-01-10 13:08:34,data_exfiltration,резкий рост исходящего трафика,64122.7,10.20.17.89,file_access
user_023,2025-01-10 13:32:53,unusual_ip_change,необычная смена IP-адреса,2679.27,185.220.100.52,login
user_001,2025-01-10 14:13:06,unusual_ip_change,необычная смена IP-адреса,2015.72,185.220.100.57,login
user_054,2025-01-10 14:15:15,brute_force_login,много неуспешных входов,416.83,10.10.213.86,login
user_044,2025-01-10 14:15:42,brute_force_login,много неуспешных входов,528.58,10.20.162.94,login
user_017,2025-01-10 15:20:35,data_exfiltration,резкий рост исходящего трафика,32467.27,10.10.183.140,file_access
user_041,2025-01-10 16:47:35,unusual_ip_change,необычная смена IP-адреса,1806.81,185.220.100.132,login
