sequence_index,y_true,reconstruction_error,pred
4738,0,66838.2,0
4739,1,47393.32,0
4740,0,144273.56,0
4741,1,164405.36,0
4742,1,188941.94,1
4743,1,101187.71,0
4744,1,147145.73,0
4745,0,183166.92,1
4746,1,103534.74,0
4747,1,145336.27,0
4748,1,117538.3,0
4749,1,131819.7,0
4750,0,115158.19,0
4751,1,116464.61,0
4752,1,99565.66,0
4753,1,69537.17,0
4754,0,95383.61,0
4755,0,166527.52,0
4756,0,112798.14,0
4757,0,144081.52,0
4758,1,162752.75,0
4759,0,86552.16,0
4760,1,198159.56,1
4761,1,118058.85,0
4762,0,115060.97,0
4763,1,86628.54,0
4764,1,105607.81,0
4765,0,119706.3,0
4766,0,140362.42,0
4767,0,143179.48,0
4768,1,112194.09,0
4769,0,115563.26,0
4770,1,212927.4,1
4771,0,171660.1,0
4772,0,117965.44,0
4773,0,157814.44,0
4774,0,128985.89,0
4775,1,111547.7,0
4776,1,106715.38,0
4777,0,98827.13,0
4778,1,84747.42,0
4779,1,88898.42,0
4780,1,82397.88,0
4781,0,118285.13,0
4782,1,109679.93,0
4783,0,125657.93,0
4784,1,74137.26,0
4785,1,102443.55,0
4786,1,64255.03,0
4787,1,93536.52,0
4788,0,71020.31,0
4789,0,94537.95,0
4790,1,119901.79,0
4791,1,146322.05,0
4792,0,155371.81,0
4793,1,91366.95,0
4794,1,81738.69,0
4795,1,138357.64,0
4796,0,165173.19,0
4797,1,134801.6,0
4798,1,169824.72,0
4799,1,196354.42,1
4800,0,143582.8,0
4801,0,130154.98,0
4802,0,149477.61,0
4803,0,161729.05,0
4804,0,53651.805,0
4805,1,98095.5,0
4806,1,132694.38,0
4807,0,86037.86,0
4808,1,104385.81,0
4809,1,178025.4,1
4810,0,92215.57,0
4811,1,211638.28,1
4812,1,153830.64,0
4813,0,117323.2,0
4814,0,103748.96,0
4815,0,119568.88,0
4816,1,171129.4,0
4817,1,78255.58,0
4818,1,100234.22,0
4819,0,145437.16,0
4820,0,147926.48,0
4821,0,95887.09,0
4822,1,157138.23,0
4823,1,130502.16,0
4824,1,103241.24,0
4825,1,104879.12,0
4826,1,167926.77,0
4827,1,67705.46,0
4828,0,182971.58,1
4829,1,108399.98,0
4830,0,123965.51,0
4831,0,154360.38,0
4832,0,128611.47,0
4833,1,94015.97,0
4834,0,100315.1,0
4835,0,155634.86,0
4836,0,77226.55,0
4837,0,81775.03,0
4838,1,148777.81,0
4839,1,171804.4,0
4840,0,156654.48,0
4841,0,86741.45,0
4842,0,125255.72,0
4843,0,205238.14,1
4844,1,154592.12,0
4845,0,114277.37,0
4846,1,99403.59,0
4847,1,86208.16,0
4848,0,177493.23,0
4849,0,174187.69,0
4850,0,188081.08,1
4851,0,133963.22,0
4852,1,76217.67,0
4853,0,133349.44,0
4854,0,129741.06,0
4855,1,189361.56,1
4856,0,133993.98,0
4857,0,160854.72,0
4858,0,99925.04,0
4859,1,153249.86,0
4860,1,168478.14,0
4861,1,114571.26,0
4862,0,156548.47,0
4863,0,82762.89,0
4864,1,159871.77,0
4865,0,177433.81,0
4866,0,61924.64,0
4867,0,98694.7,0
4868,0,101909.71,0
4869,0,120730.82,0
4870,0,112585.32,0
4871,1,94960.9,0
4872,1,125041.33,0
4873,0,157772.66,0
4874,1,63577.066,0
4875,1,116346.41,0
4876,1,111521.18,0
4877,1,184288.58,1
4878,0,115399.32,0
4879,1,81942.2,0
4880,1,81140.63,0
4881,0,124713.72,0
4882,1,142255.88,0
4883,0,74126.17,0
4884,1,134886.6,0
4885,0,125606.07,0
4886,0,63220.637,0
4887,1,92332.31,0
4888,0,137931.45,0
4889,0,120573.63,0
4890,1,148821.0,0
4891,0,81336.17,0
4892,0,167226.92,0
4893,1,117090.79,0
4894,0,124890.72,0
4895,1,130155.54,0
4896,1,69333.27,0
4897,0,82371.15,0
4898,1,157187.31,0
4899,0,121967.11,0
4900,0,152113.95,0
4901,0,124119.43,0
4902,0,160611.52,0
4903,0,131353.7,0
4904,1,126237.41,0
4905,0,173349.08,0
4906,1,91533.17,0
4907,1,103549.34,0
4908,0,190183.05,1
4909,0,67767.85,0
4910,1,103674.35,0
4911,1,67830.33,0
4912,1,179742.1,1
4913,0,106292.54,0
4914,1,182934.45,1
4915,0,126046.38,0
4916,1,108538.79,0
4917,0,63107.816,0
4918,1,115377.9,0
4919,0,122501.81,0
4920,1,122607.0,0
4921,1,116982.42,0
4922,1,129376.68,0
4923,0,92145.92,0
4924,1,140701.84,0
4925,1,113192.97,0
4926,0,65067.88,0
4927,0,143440.02,0
4928,0,75713.03,0
4929,1,165860.75,0
4930,1,105793.49,0
4931,1,157749.45,0
4932,0,115048.96,0
4933,0,152970.94,0
4934,0,93262.42,0
4935,0,84571.31,0
4936,0,152991.33,0
4937,1,156948.62,0
4938,1,177676.62,0
4939,1,48967.85,0
4940,1,86229.33,0
4941,1,42798.85,0
4942,0,170263.78,0
4943,0,118047.45,0
4944,0,139582.56,0
4945,0,111498.55,0
4946,1,101879.15,0
4947,1,92317.72,0
4948,0,150185.36,0
4949,0,95983.89,0
4950,1,126165.18,0
4951,0,101038.16,0
4952,0,142421.75,0
4953,0,119995.33,0
4954,0,134697.8,0
4955,0,145087.7,0
4956,1,152965.48,0
4957,0,126445.0,0
4958,0,116692.84,0
4959,1,103897.04,0
4960,0,112977.11,0
4961,0,216155.58,1
4962,0,165428.16,0
4963,0,96533.58,0
4964,0,89798.27,0
4965,1,129727.51,0
4966,1,150453.73,0
4967,1,135501.67,0
4968,1,146287.36,0
4969,1,166617.2,0
4970,0,129503.63,0
4971,0,103384.01,0
4972,0,148578.7,0
4973,1,119556.3,0
4974,1,149539.67,0
4975,1,194127.7,1
4976,1,72411.125,0
4977,1,108758.49,0
4978,1,149795.81,0
4979,0,127970.76,0
4980,0,105462.5,0
4981,1,154779.11,0
4982,1,85496.76,0
4983,1,134884.34,0
4984,1,172273.16,0
4985,0,132886.34,0
4986,1,72626.08,0
4987,1,109899.74,0
4988,1,79575.6,0
4989,0,184642.94,1
4990,0,144093.12,0
4991,0,87087.54,0
4992,0,61696.875,0
4993,1,106189.03,0
4994,1,168218.94,0
4995,1,90787.8,0
4996,0,201953.77,1
4997,1,112532.15,0
4998,0,127295.39,0
4999,1,112677.87,0
5000,1,98885.54,0
5001,1,185334.22,1
5002,0,143629.8,0
5003,1,92345.72,0
5004,0,106615.69,0
5005,1,139721.45,0
5006,1,119778.74,0
5007,1,92113.87,0
5008,0,105170.14,0
5009,1,130093.43,0
5010,0,130386.1,0
5011,1,96058.26,0
5012,0,170620.9,0
5013,0,168570.1,0
5014,0,74038.97,0
5015,0,144782.66,0
5016,0,97796.73,0
5017,1,116041.2,0
5018,0,84021.04,0
5019,0,78532.13,0
5020,0,74056.72,0
5021,1,145556.69,0
5022,1,118792.82,0
5023,0,147205.19,0
5024,1,113940.99,0
5025,1,36886.016,0
5026,0,130623.62,0
5027,1,130089.3,0
5028,0,84662.49,0
5029,0,155438.27,0
5030,1,119335.65,0
5031,1,140034.94,0
5032,1,83863.85,0
5033,0,118649.17,0
5034,1,62251.96,0
5035,1,159599.0,0
5036,1,149472.22,0
5037,1,134641.45,0
5038,0,97325.56,0
5039,1,90694.56,0
5040,0,106964.71,0
5041,1,122282.83,0
5042,1,29889.965,0
5043,1,158694.6,0
5044,1,129917.72,0
5045,0,104743.65,0
5046,0,57714.234,0
5047,1,214250.45,1
5048,0,99999.72,0
5049,0,141088.6,0
5050,0,51369.14,0
5051,0,170619.36,0
5052,1,81661.27,0
5053,0,101123.31,0
5054,1,136993.3,0
5055,1,108917.19,0
5056,0,146910.12,0
5057,0,138105.8,0
5058,0,158153.9,0
5059,1,115478.11,0
5060,0,167140.38,0
5061,0,126545.73,0
5062,0,103724.98,0
5063,0,141424.64,0
5064,1,124994.81,0
5065,0,122647.9,0
5066,1,148085.56,0
5067,1,75632.64,0
5068,1,73805.234,0
5069,1,81248.75,0
5070,1,108753.09,0
5071,1,143549.05,0
5072,1,192414.08,1
5073,0,154385.22,0
5074,0,113901.36,0
5075,1,118604.06,0
5076,0,165153.77,0
5077,1,196963.38,1
5078,0,130165.63,0
5079,0,144216.8,0
5080,0,108324.04,0
5081,0,137732.17,0
5082,1,128328.05,0
5083,0,101308.5,0
5084,0,134842.12,0
5085,1,74186.945,0
5086,0,117132.67,0
5087,1,71634.195,0
5088,1,125699.29,0
5089,1,107440.11,0
5090,0,151989.88,0
5091,1,91561.55,0
5092,1,95111.32,0
5093,0,76280.38,0
5094,1,184004.34,1
5095,1,179881.98,1
5096,0,160784.94,0
5097,1,102612.82,0
5098,0,89353.0,0
5099,0,81709.6,0
5100,1,153043.06,0
5101,0,130910.15,0
5102,1,87160.0,0
5103,1,134177.48,0
5104,0,86223.95,0
5105,0,93244.44,0
5106,0,161777.84,0
5107,1,144746.36,0
5108,1,81328.84,0
5109,1,137258.34,0
5110,0,92469.27,0
5111,1,110415.64,0
5112,1,153674.25,0
5113,1,123526.46,0
5114,1,132019.48,0
5115,1,171155.42,0
5116,1,81273.08,0
5117,1,154376.88,0
5118,1,114573.73,0
5119,0,45300.355,0
5120,0,97680.5,0
5121,0,120658.81,0
5122,0,100008.83,0
5123,1,128873.88,0
5124,0,83729.32,0
5125,1,138794.98,0
5126,0,142656.39,0
5127,1,131442.67,0
5128,1,140210.9,0
5129,0,138689.28,0
5130,0,133002.5,0
5131,0,121161.35,0
5132,1,79364.06,0
5133,1,171160.06,0
5134,0,80775.11,0
5135,1,171972.36,0
5136,0,83600.82,0
5137,0,132788.03,0
5138,1,103264.95,0
5139,0,173077.88,0
5140,0,136276.73,0
5141,1,126248.73,0
5142,0,161072.62,0
5143,0,113892.97,0
5144,1,80594.05,0
5145,0,134064.34,0
5146,1,174613.55,0
5147,1,165479.44,0
5148,1,53602.66,0
5149,1,146555.94,0
5150,1,177936.23,1
5151,0,151308.52,0
5152,1,120666.21,0
5153,1,179988.88,1
5154,0,118938.3,0
5155,0,70047.84,0
5156,1,101550.89,0
5157,1,139368.31,0
5158,0,143345.47,0
5159,0,70351.8,0
5160,1,210445.64,1
5161,0,108646.04,0
5162,0,138515.6,0
5163,0,179896.7,1
5164,0,159607.62,0
5165,1,160069.23,0
5166,0,136574.48,0
5167,0,123077.8,0
5168,0,128376.86,0
5169,1,103017.96,0
5170,1,127467.63,0
5171,1,105965.54,0
5172,1,154303.27,0
5173,0,59792.246,0
5174,0,98787.69,0
5175,1,150882.94,0
5176,0,111649.63,0
5177,1,121760.52,0
5178,0,81843.586,0
5179,1,92514.43,0
5180,1,51218.363,0
5181,0,146843.23,0
5182,0,101459.44,0
5183,1,128993.49,0
5184,0,106214.27,0
5185,0,163831.56,0
5186,0,89282.42,0
5187,0,148977.6,0
5188,1,138784.12,0
5189,0,111750.21,0
5190,1,88111.55,0
5191,1,151288.78,0
5192,1,115743.11,0
5193,1,168138.4,0
5194,1,107174.58,0
5195,0,59887.52,0
5196,1,95879.99,0
5197,0,115047.04,0
5198,1,131151.4,0
5199,0,94869.51,0
5200,1,114674.75,0
5201,0,75773.34,0
5202,0,132960.95,0
5203,1,123384.23,0
5204,1,107494.32,0
5205,1,127315.76,0
5206,0,224739.62,1
5207,1,149969.66,0
5208,0,199087.12,1
5209,0,113506.37,0
5210,0,119719.0,0
5211,1,114713.58,0
5212,1,163074.8,0
5213,0,144756.98,0
5214,1,166662.84,0
5215,0,147473.1,0
5216,0,84252.48,0
5217,0,124004.52,0
5218,0,169801.8,0
5219,0,134122.64,0
5220,1,81711.75,0
5221,0,131724.4,0
5222,0,57291.227,0
5223,0,118524.12,0
5224,0,149964.38,0
5225,0,100601.71,0
5226,0,135681.02,0
5227,1,139281.36,0
5228,1,159554.7,0
5229,0,136905.84,0
5230,1,152491.33,0
5231,0,158639.3,0
5232,0,81496.336,0
5233,0,119876.79,0
5234,1,116382.58,0
5235,0,101787.57,0
5236,0,136926.8,0
5237,1,99588.96,0
5238,1,103614.62,0
5239,0,152345.17,0
5240,1,98590.37,0
5241,1,120648.69,0
5242,0,78567.84,0
5243,1,159467.98,0
5244,0,120012.84,0
5245,0,160844.4,0
5246,0,144086.75,0
5247,0,141788.1,0
5248,1,177843.8,1
5249,0,67889.63,0
5250,1,144069.16,0
5251,0,114202.63,0
5252,1,151006.94,0
5253,0,129738.66,0
5254,0,126841.43,0
5255,1,186701.1,1
5256,0,99516.49,0
5257,1,119217.28,0
5258,0,121750.43,0
5259,0,164975.19,0
5260,0,146000.52,0
5261,0,131898.47,0
5262,0,153828.45,0
5263,0,104521.23,0
5264,0,143360.84,0
5265,0,99114.04,0
5266,1,98091.98,0
5267,1,135169.22,0
5268,0,142369.95,0
5269,0,145079.7,0
5270,0,151574.56,0
5271,1,129252.74,0
5272,1,119389.97,0
5273,0,95644.56,0
5274,1,165938.48,0
5275,1,153320.7,0
5276,1,95107.31,0
5277,1,114441.99,0
5278,0,116117.15,0
5279,0,98719.34,0
5280,0,150975.2,0
5281,1,111742.21,0
5282,1,65814.44,0
5283,1,109763.58,0
5284,1,119318.41,0
5285,0,126104.59,0
5286,1,121042.58,0
5287,1,87267.38,0
5288,0,108602.06,0
5289,1,199210.3,1
5290,1,98669.41,0
5291,0,149200.94,0
5292,1,119870.57,0
5293,1,192227.48,1
5294,1,164768.84,0
5295,0,148986.9,0
5296,0,121667.98,0
5297,1,137079.05,0
5298,1,131427.9,0
5299,0,168760.77,0
5300,1,187701.8,1
5301,0,113708.91,0
5302,1,86814.41,0
5303,0,182846.48,1
5304,0,137971.66,0
5305,0,104783.34,0
5306,1,138625.02,0
5307,0,84805.38,0
5308,0,45481.297,0
5309,1,102596.26,0
5310,1,84665.63,0
5311,0,127715.12,0
5312,1,144564.3,0
5313,0,102736.52,0
5314,1,212730.64,1
5315,0,139037.05,0
5316,0,153543.72,0
5317,1,87467.39,0
5318,0,102930.32,0
5319,0,114489.27,0
5320,1,140898.62,0
5321,1,144368.62,0
5322,1,140992.69,0
5323,1,142709.16,0
5324,0,192391.42,1
5325,0,87683.39,0
5326,1,74131.78,0
5327,1,154932.31,0
5328,0,104217.84,0
5329,1,169546.06,0
5330,0,146424.05,0
5331,0,121495.81,0
5332,0,119249.66,0
5333,1,115320.98,0
5334,1,76463.82,0
5335,0,149378.08,0
5336,1,107616.93,0
5337,0,147854.69,0
5338,0,101869.22,0
5339,1,85694.49,0
5340,1,108480.89,0
5341,1,120311.89,0
5342,1,92508.75,0
5343,1,129814.27,0
5344,1,126604.81,0
5345,1,70615.37,0
5346,0,120010.97,0
5347,1,133063.8,0
5348,0,125612.5,0
5349,0,116476.18,0
5350,1,121686.41,0
5351,0,91473.64,0
5352,0,106038.63,0
5353,1,127556.44,0
5354,1,80426.195,0
5355,1,135619.44,0
5356,1,143261.22,0
5357,0,119941.21,0
5358,1,112162.17,0
5359,1,156688.61,0
5360,1,101521.42,0
5361,1,123335.79,0
5362,0,140489.84,0
5363,0,135391.62,0
5364,0,103501.62,0
5365,0,107134.12,0
5366,0,145151.34,0
5367,1,128520.81,0
5368,1,114425.1,0
5369,1,155405.44,0
5370,1,75451.24,0
5371,1,98676.62,0
5372,0,101190.06,0
5373,0,175485.73,0
5374,1,90928.9,0
5375,0,79679.47,0
5376,0,90872.46,0
5377,1,86792.56,0
5378,0,114768.0,0
5379,1,111474.26,0
5380,1,160318.36,0
5381,0,95954.56,0
5382,1,168898.23,0
5383,0,114450.62,0
5384,1,109513.15,0
5385,0,108968.67,0
5386,1,88671.09,0
5387,0,78722.62,0
5388,0,61516.887,0
5389,1,179517.64,1
5390,1,91551.58,0
5391,0,111802.25,0
5392,0,182633.48,1
5393,0,141645.19,0
5394,0,147543.25,0
5395,0,159103.6,0
5396,0,97842.22,0
5397,0,144525.06,0
5398,0,80006.57,0
5399,0,115536.65,0
5400,0,93280.7,0
5401,0,65061.227,0
5402,0,113922.23,0
5403,0,127990.9,0
5404,0,82149.43,0
5405,1,76167.77,0
5406,1,99948.65,0
5407,1,76996.92,0
5408,0,178107.88,1
5409,0,117889.03,0
5410,1,118990.15,0
5411,0,114302.14,0
5412,1,131815.78,0
5413,1,118072.05,0
5414,1,142859.9,0
5415,0,179357.1,1
5416,0,115219.73,0
5417,0,72956.01,0
5418,1,131729.33,0
5419,0,104397.09,0
5420,1,108895.75,0
5421,1,91712.47,0
5422,0,108889.6,0
5423,0,110357.7,0
5424,1,48839.805,0
5425,1,105223.28,0
5426,0,134275.27,0
5427,1,141986.9,0
5428,0,126471.01,0
5429,1,112203.71,0
5430,0,155418.56,0
5431,0,121440.13,0
5432,0,182643.08,1
5433,1,158395.9,0
5434,0,97744.1,0
5435,0,140692.95,0
5436,1,101659.87,0
5437,0,145951.89,0
5438,0,105756.73,0
5439,1,118639.82,0
5440,0,91741.98,0
5441,1,73982.83,0
5442,1,141209.56,0
5443,1,214135.7,1
5444,0,114226.54,0
5445,1,119013.01,0
5446,0,129572.15,0
5447,1,74546.23,0
5448,1,121948.38,0
5449,0,195407.9,1
5450,1,190059.98,1
5451,1,108742.87,0
5452,1,112053.61,0
5453,0,150829.31,0
5454,0,119756.0,0
5455,0,117491.41,0
5456,0,111747.2,0
5457,0,131081.75,0
5458,0,113240.99,0
5459,1,137890.4,0
5460,1,125682.62,0
5461,1,129824.98,0
5462,0,89814.86,0
5463,0,151968.3,0
5464,0,132935.78,0
5465,1,70819.27,0
5466,1,149496.4,0
5467,0,69264.43,0
5468,1,179039.05,1
5469,0,123520.5,0
5470,1,140643.69,0
5471,1,187454.73,1
5472,1,105851.04,0
5473,1,96613.59,0
5474,0,131397.72,0
5475,0,67444.89,0
5476,1,120478.03,0
5477,1,92570.1,0
5478,1,159392.16,0
5479,1,175602.02,0
5480,0,155918.88,0
5481,0,145885.38,0
5482,0,137412.53,0
5483,1,109145.08,0
5484,1,69355.84,0
5485,0,111260.65,0
5486,1,92458.1,0
5487,1,115326.29,0
5488,0,101600.85,0
5489,1,191778.5,1
5490,1,89940.06,0
5491,0,179628.1,1
5492,0,122318.57,0
5493,0,100414.93,0
5494,0,112653.56,0
5495,1,144949.12,0
5496,1,211182.38,1
5497,1,67131.31,0
5498,0,103378.64,0
5499,1,135068.95,0
5500,0,131580.52,0
5501,1,118002.52,0
5502,0,159787.86,0
5503,0,51627.38,0
5504,1,110298.13,0
5505,0,107052.64,0
5506,0,119614.84,0
5507,1,96489.06,0
5508,1,119182.96,0
5509,0,78047.98,0
5510,0,167338.34,0
5511,1,127709.88,0
5512,1,78822.48,0
5513,0,133019.48,0
5514,1,107092.15,0
5515,1,99844.39,0
5516,0,134926.98,0
5517,1,59568.9,0
5518,0,153961.17,0
5519,1,110514.69,0
5520,1,143209.88,0
5521,0,61162.055,0
5522,1,112728.76,0
5523,0,190318.36,1
5524,1,150364.1,0
5525,0,130586.51,0
5526,1,80939.16,0
5527,1,97488.61,0
5528,0,136929.56,0
5529,0,148489.19,0
5530,0,137778.19,0
5531,0,98144.87,0
5532,1,111150.47,0
5533,0,111246.7,0
5534,1,65911.9,0
5535,0,110765.13,0
5536,0,196676.48,1
5537,0,117991.47,0
5538,1,60468.06,0
5539,1,130524.98,0
5540,0,135771.81,0
5541,1,130684.21,0
5542,0,166716.1,0
5543,0,159029.44,0
5544,1,110040.52,0
5545,1,153593.52,0
5546,0,126685.28,0
5547,1,155722.56,0
5548,0,128743.35,0
5549,0,98007.54,0
5550,0,102267.55,0
5551,0,89184.82,0
5552,1,115954.73,0
5553,0,107798.67,0
5554,0,145442.4,0
5555,0,101963.37,0
5556,0,133331.19,0
5557,0,98236.28,0
5558,0,132847.66,0
5559,0,71851.11,0
5560,0,155267.17,0
5561,0,180889.38,1
5562,0,81559.58,0
5563,0,168340.34,0
5564,0,178167.02,1
5565,1,100845.73,0
5566,1,68055.1,0
5567,1,152553.56,0
5568,0,95131.32,0
5569,0,110699.7,0
5570,1,169143.19,0
5571,1,175882.9,0
5572,1,162560.95,0
5573,0,165357.48,0
5574,0,99545.7,0
5575,1,72695.47,0
5576,0,39366.844,0
5577,1,137445.81,0
5578,1,193639.86,1
5579,0,79075.01,0
5580,1,144186.38,0
5581,1,82245.94,0
5582,0,163321.92,0
5583,0,99351.57,0
5584,0,74470.08,0
5585,0,97898.89,0
5586,1,85761.05,0
5587,0,102931.16,0
5588,1,83431.87,0
5589,0,114163.45,0
5590,1,122321.46,0
5591,1,201830.22,1
5592,0,120162.24,0
5593,0,80598.0,0
5594,1,93591.81,0
5595,0,162517.4,0
5596,0,122198.27,0
5597,0,122377.87,0
5598,0,157177.31,0
5599,1,113350.15,0
5600,1,148219.94,0
5601,0,100711.53,0
5602,1,117431.7,0
5603,1,62150.8,0
5604,0,77903.56,0
5605,0,147487.31,0
5606,1,213247.38,1
5607,0,55505.465,0
5608,1,65661.93,0
5609,1,124033.18,0
5610,1,84285.79,0
5611,1,134833.36,0
5612,0,118259.5,0
5613,0,89032.87,0
5614,0,104929.59,0
5615,0,97235.78,0
5616,0,139129.98,0
5617,0,93438.95,0
5618,0,128652.08,0
5619,0,121750.06,0
5620,0,75230.15,0
5621,0,234106.95,1
5622,1,171937.27,0
5623,1,122962.43,0
5624,1,85992.37,0
5625,1,120010.15,0
5626,1,112550.91,0
5627,0,104993.05,0
5628,0,143678.56,0
5629,0,97178.4,0
5630,1,166072.98,0
5631,0,132812.67,0
5632,0,153176.84,0
5633,1,178489.36,1
5634,0,155379.19,0
5635,1,134154.42,0
5636,1,143639.62,0
5637,1,159443.5,0
5638,0,103022.76,0
5639,1,157934.08,0
5640,0,146206.98,0
5641,0,125183.0,0
5642,1,92252.08,0
5643,1,117382.25,0
5644,0,103584.0,0
5645,0,114036.09,0
5646,1,125796.35,0
5647,1,185404.28,1
5648,1,127023.65,0
5649,1,122073.81,0
5650,1,112446.39,0
5651,1,82783.34,0
5652,0,100125.7,0
5653,1,134712.5,0
5654,0,110797.88,0
5655,1,122694.25,0
5656,0,114212.23,0
5657,1,148236.98,0
5658,0,156592.7,0
5659,1,125341.65,0
5660,0,135473.9,0
5661,0,102990.89,0
5662,1,116799.56,0
5663,0,167328.47,0
5664,1,148976.19,0
5665,1,75388.41,0
5666,1,46881.37,0
5667,1,127409.9,0
5668,0,46356.105,0
5669,0,149684.11,0
5670,1,87314.03,0
5671,1,130698.53,0
5672,1,52359.95,0
5673,1,112654.68,0
5674,1,84193.1,0
5675,1,122221.38,0
5676,0,135625.61,0
5677,1,108095.91,0
5678,0,124025.24,0
5679,0,141187.0,0
5680,0,85341.13,0
5681,0,109382.8,0
5682,0,89017.38,0
5683,1,120851.06,0
5684,1,164809.69,0
5685,0,109049.84,0
5686,1,140573.62,0
5687,1,231636.84,1
5688,0,68528.91,0
5689,1,126973.7,0
5690,1,106479.9,0
5691,0,73453.1,0
5692,0,46870.145,0
5693,1,123827.26,0
5694,0,131680.56,0
5695,1,122914.05,0
5696,0,129646.38,0
5697,0,166072.61,0
5698,0,127022.29,0
5699,1,126312.99,0
5700,0,156801.23,0
5701,0,118353.27,0
5702,1,161795.95,0
5703,1,138465.69,0
5704,1,135333.53,0
5705,1,131631.45,0
5706,0,135057.94,0
5707,1,111706.79,0
5708,1,131578.81,0
5709,0,189248.42,1
5710,1,126229.24,0
5711,1,101425.72,0
5712,1,124713.74,0
5713,0,155672.3,0
5714,0,136477.98,0
5715,1,127465.45,0
5716,1,149133.38,0
5717,1,128623.97,0
5718,0,118665.62,0
5719,1,96379.13,0
5720,0,115070.46,0
5721,1,139726.3,0
5722,1,127971.46,0
5723,1,173524.7,0
5724,1,155410.94,0
5725,0,91680.89,0
5726,1,130629.32,0
5727,1,117820.47,0
5728,1,119921.92,0
5729,1,186823.23,1
5730,0,132124.38,0
5731,0,167424.33,0
5732,0,121625.06,0
5733,1,115029.92,0
5734,1,107145.89,0
5735,1,185307.31,1
5736,1,54585.66,0
5737,0,111348.5,0
5738,0,76906.69,0
5739,0,113283.5,0
5740,0,89998.17,0
5741,1,137441.73,0
5742,1,183052.88,1
5743,0,157577.78,0
5744,1,114659.78,0
5745,1,152536.6,0
5746,0,143879.66,0
5747,0,94934.45,0
5748,0,94284.86,0
5749,0,104499.14,0
5750,0,159967.19,0
5751,1,142419.75,0
5752,0,64745.176,0
5753,1,102524.52,0
5754,1,104707.02,0
5755,1,176763.19,0
5756,0,139283.44,0
5757,1,116431.01,0
5758,1,190017.06,1
5759,0,171695.72,0
5760,0,121220.74,0
5761,1,97721.75,0
5762,1,149383.5,0
5763,0,138238.12,0
5764,1,164818.39,0
5765,1,121228.3,0
5766,1,66699.625,0
5767,0,120079.42,0
5768,1,178830.2,1
5769,1,85134.16,0
5770,0,88840.44,0
5771,1,120599.43,0
5772,0,122755.91,0
5773,0,89208.54,0
5774,0,143405.94,0
5775,0,137760.38,0
5776,1,122782.97,0
5777,1,117688.98,0
5778,1,112128.45,0
5779,1,98557.97,0
5780,1,157105.98,0
5781,1,140542.14,0
5782,1,89900.46,0
5783,1,143920.56,0
5784,0,99816.52,0
5785,1,141698.23,0
5786,0,110275.48,0
5787,1,88774.91,0
5788,0,107403.66,0
5789,0,113594.44,0
5790,1,144343.58,0
5791,1,183643.19,1
5792,0,156731.52,0
5793,1,115626.95,0
5794,0,163511.77,0
5795,0,96138.08,0
5796,1,111281.17,0
5797,0,108537.17,0
5798,0,83468.195,0
5799,1,152319.84,0
5800,1,195921.86,1
5801,1,93313.58,0
5802,0,101231.5,0
5803,1,172004.56,0
5804,1,126163.36,0
5805,1,156455.94,0
5806,1,125792.88,0
5807,1,111156.57,0
5808,0,43321.336,0
5809,0,148458.7,0
5810,0,175582.02,0
5811,0,103727.55,0
5812,1,83479.555,0
5813,1,200319.28,1
5814,0,163542.05,0
5815,1,115806.79,0
5816,0,105046.8,0
5817,1,201127.98,1
5818,0,107991.24,0
5819,1,127054.2,0
5820,0,96404.22,0
5821,1,154077.3,0
5822,1,88196.03,0
5823,1,126220.58,0
5824,1,174503.78,0
5825,0,147977.84,0
5826,0,55275.94,0
5827,1,155069.19,0
5828,0,149282.73,0
5829,0,100018.12,0
5830,1,179431.27,1
5831,1,68431.945,0
5832,1,72717.45,0
5833,0,134455.16,0
5834,0,114993.52,0
5835,0,104575.81,0
5836,0,128627.98,0
5837,1,167033.23,0
5838,1,150462.62,0
5839,0,142507.42,0
5840,0,70616.95,0
5841,1,94815.19,0
5842,1,141773.17,0
5843,1,150819.98,0
5844,0,143516.52,0
5845,1,136401.3,0
5846,0,42693.023,0
5847,0,91790.67,0
5848,0,70607.41,0
5849,0,75899.266,0
5850,1,127522.39,0
5851,0,122879.28,0
5852,1,126294.64,0
5853,1,225974.31,1
5854,1,171995.0,0
5855,1,157498.44,0
5856,1,114283.64,0
5857,0,113280.5,0
5858,0,149072.7,0
5859,0,176306.14,0
5860,0,150264.2,0
5861,1,114274.28,0
5862,0,107392.31,0
5863,0,147536.7,0
5864,1,155805.72,0
5865,0,93718.64,0
5866,0,97042.14,0
5867,0,101504.84,0
5868,0,82911.65,0
5869,0,131659.34,0
5870,0,108382.32,0
5871,1,106936.84,0
5872,1,185028.19,1
5873,1,132384.33,0
5874,1,106711.15,0
5875,1,139319.83,0
5876,0,90026.13,0
5877,1,84728.26,0
5878,0,136343.81,0
5879,0,182320.27,1
5880,0,71198.59,0
5881,1,164215.53,0
5882,1,136874.88,0
5883,1,108573.75,0
5884,0,119183.12,0
5885,1,106842.58,0
5886,1,181012.45,1
5887,1,95057.48,0
5888,1,74246.17,0
5889,0,104049.99,0
5890,0,76941.94,0
5891,1,140315.62,0
5892,1,96145.84,0
5893,0,116200.8,0
5894,1,121812.85,0
5895,0,121755.1,0
5896,0,110897.54,0
5897,0,189588.7,1
5898,0,124553.76,0
5899,1,176155.28,0
5900,1,73040.56,0
5901,0,151369.52,0
